,input_accessionID,database_accessionID,qstart,qend,nident,input_length,totident
2059,"NC_006273.2_Human_betaherpesvirus_5_Human_herpesvirus_5_strain_Merlin,_complete_genome",NC_027365.1,9081,9108,25,235646,49
2060,"NC_006273.2_Human_betaherpesvirus_5_Human_herpesvirus_5_strain_Merlin,_complete_genome",NC_027365.1,112250,112281,28,235646,49
2061,"NC_006273.2_Human_betaherpesvirus_5_Human_herpesvirus_5_strain_Merlin,_complete_genome",NC_027365.1,164756,164785,26,235646,49
2062,"NC_006273.2_Human_betaherpesvirus_5_Human_herpesvirus_5_strain_Merlin,_complete_genome",NC_027365.1,19434,19453,20,235646,49
2063,"NC_006273.2_Human_betaherpesvirus_5_Human_herpesvirus_5_strain_Merlin,_complete_genome",NC_027365.1,76703,76734,27,235646,49
2064,"NC_006273.2_Human_betaherpesvirus_5_Human_herpesvirus_5_strain_Merlin,_complete_genome",NC_027365.1,222027,222063,32,235646,49
2065,"NC_006273.2_Human_betaherpesvirus_5_Human_herpesvirus_5_strain_Merlin,_complete_genome",NC_027365.1,137317,137345,25,235646,49
2066,"NC_006273.2_Human_betaherpesvirus_5_Human_herpesvirus_5_strain_Merlin,_complete_genome",NC_027365.1,90950,90988,31,235646,49
2067,"NC_006273.2_Human_betaherpesvirus_5_Human_herpesvirus_5_strain_Merlin,_complete_genome",NC_027365.1,62192,62215,22,235646,49
2068,"NC_006273.2_Human_betaherpesvirus_5_Human_herpesvirus_5_strain_Merlin,_complete_genome",NC_027365.1,47938,47971,28,235646,49
2069,"NC_006273.2_Human_betaherpesvirus_5_Human_herpesvirus_5_strain_Merlin,_complete_genome",NC_027365.1,45973,46001,25,235646,49
2070,"NC_006273.2_Human_betaherpesvirus_5_Human_herpesvirus_5_strain_Merlin,_complete_genome",NC_030884.1,4491,4516,24,235646,49
2071,"NC_006273.2_Human_betaherpesvirus_5_Human_herpesvirus_5_strain_Merlin,_complete_genome",NC_030884.1,10382,10409,25,235646,49
2072,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,23339,23374,31,150715,2297
2073,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,72400,72432,29,150715,2297
2074,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,55351,55387,33,150715,2297
2075,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,84976,85015,33,150715,2297
2076,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,39630,39676,39,150715,2297
2077,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,84258,84310,43,150715,2297
2078,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,74454,74481,25,150715,2297
2079,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,81262,81305,36,150715,2297
2080,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,99590,99619,26,150715,2297
2081,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,131235,131286,41,150715,2297
2082,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,48050,48097,39,150715,2297
2083,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,38026,38065,32,150715,2297
2084,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,48864,48888,23,150715,2297
2085,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,40374,40400,24,150715,2297
2086,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,31444,31470,24,150715,2297
2087,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,75214,75276,48,150715,2297
2088,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,60886,60909,23,150715,2297
2089,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,99207,99234,26,150715,2297
2090,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,64657,64730,52,150715,2297
2091,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,104568,104599,27,150715,2297
2092,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,112982,113025,35,150715,2297
2093,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,76457,76488,27,150715,2297
2094,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,21533,21569,30,150715,2297
2095,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,135199,135263,48,150715,2297
2096,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,76334,76400,50,150715,2297
2097,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,106848,106881,28,150715,2297
2098,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,75541,75559,19,150715,2297
2099,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,20088,20128,33,150715,2297
2100,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,52111,52129,19,150715,2297
2101,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,33123,33164,34,150715,2297
2102,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,59231,59254,22,150715,2297
2103,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,100260,100278,19,150715,2297
2104,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,19029,19077,37,150715,2297
2105,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,54929,54957,25,150715,2297
2106,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,68346,68397,43,150715,2297
2107,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,33842,33897,43,150715,2297
2108,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,73006,73039,28,150715,2297
2109,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,40209,40237,25,150715,2297
2110,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,52156,52179,22,150715,2297
2111,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,50401,50431,26,150715,2297
2112,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,82017,82048,28,150715,2297
2113,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,91602,91637,29,150715,2297
2114,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,28983,29005,23,150715,2297
2115,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,103124,103149,23,150715,2297
2116,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,39112,39168,43,150715,2297
2117,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,60477,60504,26,150715,2297
2118,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,106224,106264,32,150715,2297
2119,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,51448,51483,29,150715,2297
2120,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,87813,87848,29,150715,2297
2121,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,76269,76309,32,150715,2297
2122,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,44089,44119,26,150715,2297
2123,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,31188,31220,27,150715,2297
2124,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,139984,140011,24,150715,2297
2125,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,93239,93276,30,150715,2297
2126,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,15767,15815,41,150715,2297
2127,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,15494,15522,26,150715,2297
2128,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,135520,135547,24,150715,2297
2129,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,110836,110873,30,150715,2297
2130,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,22218,22246,26,150715,2297
2131,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,30092,30123,27,150715,2297
2132,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,53673,53700,24,150715,2297
2133,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,82492,82521,26,150715,2297
2134,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,75027,75090,47,150715,2297
2135,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,84088,84105,18,150715,2297
2136,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,57653,57680,24,150715,2297
2137,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,79814,79836,21,150715,2297
2138,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,107769,107806,30,150715,2297
2139,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,73215,73247,27,150715,2297
2140,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,77720,77737,18,150715,2297
2141,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,41905,41933,26,150715,2297
2142,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,111869,111896,24,150715,2297
2143,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,125935,126014,59,150715,2297
2144,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,147995,148074,59,150715,2297
2145,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,67720,67755,31,150715,2297
2146,"NC_006560.1_Cercopithecine_alphaherpesvirus_2_Cercopithecine_herpesvirus_2,_complete_genome",NC_027365.1,42470,42492,21,150715,2297
2147,"NC_007605.1_Human_gammaherpesvirus_4_Human_gammaherpesvirus_4,_complete_genome",NC_027365.1,95780,95810,27,171823,88
2148,"NC_007605.1_Human_gammaherpesvirus_4_Human_gammaherpesvirus_4,_complete_genome",NC_027365.1,160875,160906,27,171823,88
2149,"NC_007605.1_Human_gammaherpesvirus_4_Human_gammaherpesvirus_4,_complete_genome",NC_027365.1,164251,164292,34,171823,88
2150,"NC_007646.1_Ovine_gammaherpesvirus_2_Ovine_herpesvirus_2_strain_BJ1035,_complete_genome",NC_027365.1,20096,20117,21,135135,111
2151,"NC_007646.1_Ovine_gammaherpesvirus_2_Ovine_herpesvirus_2_strain_BJ1035,_complete_genome",NC_027365.1,131261,131307,38,135135,111
2152,"NC_007646.1_Ovine_gammaherpesvirus_2_Ovine_herpesvirus_2_strain_BJ1035,_complete_genome",NC_027365.1,14655,14698,34,135135,111
2153,"NC_007646.1_Ovine_gammaherpesvirus_2_Ovine_herpesvirus_2_strain_BJ1035,_complete_genome",NC_027365.1,18775,18792,18,135135,111
2154,"NC_007646.1_Ovine_gammaherpesvirus_2_Ovine_herpesvirus_2_strain_BJ1035,_complete_genome",NC_030884.1,78984,79018,30,135135,111
2155,"NC_007646.1_Ovine_gammaherpesvirus_2_Ovine_herpesvirus_2_strain_BJ1035,_complete_genome",NC_030884.1,117085,117119,31,135135,111
2156,"NC_007646.1_Ovine_gammaherpesvirus_2_Ovine_herpesvirus_2_strain_BJ1035,_complete_genome",NC_030884.1,130005,130037,27,135135,111
2157,"NC_007646.1_Ovine_gammaherpesvirus_2_Ovine_herpesvirus_2_strain_BJ1035,_complete_genome",NC_027365.1,20096,20117,21,135135,88
2158,"NC_007646.1_Ovine_gammaherpesvirus_2_Ovine_herpesvirus_2_strain_BJ1035,_complete_genome",NC_027365.1,131261,131307,38,135135,88
2159,"NC_007646.1_Ovine_gammaherpesvirus_2_Ovine_herpesvirus_2_strain_BJ1035,_complete_genome",NC_027365.1,14655,14698,34,135135,88
2160,"NC_007646.1_Ovine_gammaherpesvirus_2_Ovine_herpesvirus_2_strain_BJ1035,_complete_genome",NC_027365.1,18775,18792,18,135135,88
2161,"NC_007646.1_Ovine_gammaherpesvirus_2_Ovine_herpesvirus_2_strain_BJ1035,_complete_genome",NC_030884.1,78984,79018,30,135135,88
2162,"NC_007646.1_Ovine_gammaherpesvirus_2_Ovine_herpesvirus_2_strain_BJ1035,_complete_genome",NC_030884.1,117085,117119,31,135135,88
2163,"NC_007646.1_Ovine_gammaherpesvirus_2_Ovine_herpesvirus_2_strain_BJ1035,_complete_genome",NC_030884.1,130005,130037,27,135135,88
2164,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,78246,78283,32,156487,2674
2165,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,74291,74323,29,156487,2674
2166,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,56867,56903,33,156487,2674
2167,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,40948,40997,41,156487,2674
2168,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,66250,66323,53,156487,2674
2169,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,109340,109373,29,156487,2674
2170,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,75105,75138,29,156487,2674
2171,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,86192,86244,43,156487,2674
2172,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,75910,75947,33,156487,2674
2173,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,95573,95603,27,156487,2674
2174,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,31250,31281,28,156487,2674
2175,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,98072,98104,28,156487,2674
2176,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,129504,129583,60,156487,2674
2177,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,153720,153799,60,156487,2674
2178,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,136329,136372,35,156487,2674
2179,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,83301,83344,36,156487,2674
2180,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,4293,4349,44,156487,2674
2181,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,122668,122724,44,156487,2674
2182,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,16260,16291,30,156487,2674
2183,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,102403,102449,38,156487,2674
2184,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,135504,135555,41,156487,2674
2185,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,130700,130739,32,156487,2674
2186,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,152564,152603,32,156487,2674
2187,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,16813,16857,35,156487,2674
2188,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,39344,39383,32,156487,2674
2189,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,43891,43921,28,156487,2674
2190,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,75289,75365,61,156487,2674
2191,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,69927,69981,43,156487,2674
2192,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,32601,32627,24,156487,2674
2193,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,62383,62406,23,156487,2674
2194,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,35252,35273,21,156487,2674
2195,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,107034,107065,27,156487,2674
2196,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,22487,22523,30,156487,2674
2197,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,57020,57053,28,156487,2674
2198,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,90961,90986,24,156487,2674
2199,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,61160,61188,25,156487,2674
2200,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,77432,77450,19,156487,2674
2201,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,76265,76372,78,156487,2674
2202,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,77601,77639,31,156487,2674
2203,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,96775,96824,38,156487,2674
2204,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,59092,59135,34,156487,2674
2205,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,101924,101947,22,156487,2674
2206,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,80607,80635,25,156487,2674
2207,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,34283,34324,34,156487,2674
2208,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,102588,102606,19,156487,2674
2209,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,56445,56473,25,156487,2674
2210,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,76926,76958,28,156487,2674
2211,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,74897,74930,28,156487,2674
2212,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,93838,93871,28,156487,2674
2213,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,135072,135100,25,156487,2674
2214,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,51783,51813,26,156487,2674
2215,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,35943,36000,43,156487,2674
2216,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,53627,53672,35,156487,2674
2217,"NC_007653.1_Papiine_alphaherpesvirus_2_Papiine_herpesvirus_2,_complete_genome",NC_027365.1,62552,62578,25,156487,2674
